Image_Key,Canton,Latitude,Longitude,Camera_Angle,Sequence_Key,Captured_At,Panorama
20_akJlhTs8WQfjMpfF8yw,LU,47.0583608,8.3236216,10.5806,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
YaF8DVC_i0watT4vxUsX1g,LU,47.0584615,8.3236556,15.243,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
NkWkJ9JgV6S-TIWU2suigQ,LU,47.0585934,8.3237013,12.1411,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
K9ksxRrydP1dXPuCh0SQ0w,LU,47.0587225,8.3237538,16.2759,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
ZJNCDRjyfo_keA9IEIIBqQ,LU,47.0588447,8.3237907,15.9438,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
KXLj8RRqXXP7OsloCyrUMg,LU,47.0589497,8.3238293,12.4294,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
KfMnMpKy2QMbqlFNTxbL3g,LU,47.0590445,8.3238701,22.7991,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
JjJE0u-QDXnuG4QO8Ru-mA,LU,47.0591106,8.3239357,51.8193,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
sc_XaisRPERZmDulleBUOQ,LU,47.0591567,8.3240276,55.8005,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
VlQscqGdGbcKFSJjLwH8Mg,LU,47.059194,8.3241126,51.3166,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
AWEpripABsfpNOwa7Cezpg,LU,47.059263,8.324185,0,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
6VmLfDmfYzIPqLlxgBjmRQ,LU,47.0593541,8.3241645,341.19,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
YjVKZ3d7HJg2noVlC8c1LQ,LU,47.0594564,8.3241209,343.922,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
438dQfyj0963V0KMfj-lYA,LU,47.0595967,8.3240476,341.006,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
O5cvjzx4eHLLRZ4RRlm0HA,LU,47.0597587,8.3239676,341.893,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
oFwGi4QEnFQVKEIB1hY9Bg,LU,47.0599123,8.3239007,349.217,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
swxGw8mEGd-Lhg4ueCCKew,LU,47.0600672,8.3238801,3.51196,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
9UwTeB1yFjSLA0KrgmYIyg,LU,47.0602492,8.3239139,12.683,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
fY2xWPqHKtlXO0H5_FFt8g,LU,47.0604465,8.3240041,19.638,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
btALopQ59TuK7qXHQ7tUGA,LU,47.0606627,8.3241158,19.2029,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
CSbEiKj2MT1mLZp9LZvqmg,LU,47.0609006,8.3242045,11.9373,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
GoJIrpbOgDoGOpIEl2QapQ,LU,47.0611413,8.3242968,15.2934,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
XFaiEnauZ6pWaXs7AvYCXw,LU,47.061372,8.3243914,15.8677,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
uaPmXp7dx2wbCgxJ97Dhzg,LU,47.0615833,8.3244867,17.1276,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
yK4nBB4D8EtNyF4QDhCYUw,LU,47.0617847,8.3245764,15.3593,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
1KreSb8YtxfwhvvJ3Tv9Mw,LU,47.0619861,8.3246539,14.0555,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
hDD8RToZM4qAk_DmOSx4yA,LU,47.0621819,8.3247097,9.99146,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
CHFAEH6wdVCzSve5A240og,LU,47.0623762,8.3247465,2.87683,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
slv8VVvfnoJE0jJGAhFniw,LU,47.0625696,8.324754,0,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
wbFiqd8qdRAXhE-HCh5Dbw,LU,47.062755,8.3247389,354.693,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
dNP_GV5BNkq1s-zgtVUedw,LU,47.062937,8.3247033,350.592,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
hQufdpwWKt9eFDvYRxhyQw,LU,47.0631228,8.3246542,348.845,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
H2e1dyvwTsw5ocpJfMR3WQ,LU,47.063312,8.3245898,346.558,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
qn1VsqGB28b0zvhC8-MSNg,LU,47.0634963,8.3245218,343.366,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
IB3P5ahnkW4m-_Ow-Cmw9Q,LU,47.0636849,8.3244301,339.536,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
a55tZMPkWyCNmWgN-wApqQ,LU,47.0638746,8.324318,337.257,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
TeAN1RoSTFUy5KrNzFuOcg,LU,47.0640673,8.3241962,336.23,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
p9dQcaSy76gJrSejkQ6o-A,LU,47.0642541,8.3240754,336.248,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
leqCHngPj99fF-ssPh_88A,LU,47.0644375,8.3239552,335.78,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
I-A4tLxdrBcmiba1yM4IBQ,LU,47.0646201,8.3238396,337.349,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
UCSJDkZEoyPsvuFS5WzJ_A,LU,47.064787,8.3237377,336.939,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
vtZ_3-WU2aqZyXclpIjepA,LU,47.0649571,8.323641,338.821,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
ucmbc3k7tjvRZVTFH19PXQ,LU,47.0651368,8.323538,338.546,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
b-JNl3ZNWMOqE-8Ol_UfNg,LU,47.065305,8.3234472,340.012,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
4NbPyjcJQLkdLofV5C973g,LU,47.0654657,8.3233629,341.909,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
lbqeG_PdrVichi_PpnJIFw,LU,47.0656305,8.3232844,342.137,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
iIxWzmKZzGPcmKs8olo6yA,LU,47.065777,8.3232263,349.924,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
Er5hTS8gnlXyHYODuabjUA,LU,47.065933,8.3231941,355.344,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
_i950yK0X4BQgmojPqEmgw,LU,47.0660895,8.3231743,354.837,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
o1V7P7xhfQrEQ3DIpQcVxw,LU,47.0662484,8.3231475,353.316,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
2kF3deCANlaEovAKQuG_2w,LU,47.066408,8.3231209,352.017,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
dwgvuG74hVazzhDyCpD38A,LU,47.0665844,8.3230882,353.64,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
onc26E3m_3dsuaEunBm6MQ,LU,47.0667602,8.3230662,359.25,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
wMhS9jqN04T7i33Dv-qbBA,LU,47.0669353,8.3230769,11.6624,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
tthWqr296nHw_n9YlI7Cug,LU,47.0670899,8.323142,22.1522,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
kJKlMzuLMIznjbe6-VMtVw,LU,47.0672572,8.3232564,28.5864,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
jBQSDc9Fe1px273c8nhUaA,LU,47.0674168,8.3234189,39.6316,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
eeUzeCLiLP8PYqKuul89OQ,LU,47.0675701,8.323626,43.5951,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
ETrEiSjw-xxUHySZm6XFXw,LU,47.0677227,8.3238448,47.6243,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
4dVDMyDzBDlNbcoHK423wQ,LU,47.0678705,8.3240733,45.6149,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
wP6SPzyQgkGR8GVPdLEnYQ,LU,47.0679866,8.324265,46.7032,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
lwPpZJTxPgAtzJv284jB3g,LU,47.0681275,8.3244939,48.2283,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
RciWPCNZ8SFpseof3l2dkA,LU,47.0682717,8.3247347,49.0123,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
2FmEK9kTVTQJx-9ZozQQ9Q,LU,47.0684175,8.3249797,48.2415,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
k64c3Jkv2-y8s_TIrNwXWg,LU,47.0685705,8.3252313,46.0925,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
I_1RfilgLL8GbvFhtx0F6A,LU,47.06873,8.3254803,47.3486,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
rMo0deOgQP9lHB4i2e07oQ,LU,47.0688791,8.3257408,53.8861,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
AeqrtAvULkDClAilQDdVKw,LU,47.069021,8.3260013,50.97,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
l8UnrGs0WBijnxUql4415w,LU,47.0691657,8.3262747,53.386,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
Mm346aGZNDWayvM0XvfJyw,LU,47.0692935,8.3265475,56.0626,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
pVDZZARMk_UdomSuc8OtYQ,LU,47.0694103,8.3268276,60.0901,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
vICujictde3NjrfhfUNEzA,LU,47.0695156,8.3271116,63.0148,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
0Eec-x1FWfqJ15gUIIh14g,LU,47.069613,8.3273949,64.8674,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
SudVf1CAGfMOKmRwgMa9DQ,LU,47.0696999,8.327672,67.0625,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
b1yhHRrPcsvPvrfvU82q5Q,LU,47.0697764,8.3279277,65.0165,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
hZNZTJkhl0Sjc1TARd1rKQ,LU,47.0698666,8.328227,65.8498,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
y31dUpfcrPB8QQDOoP_y5A,LU,47.0699449,8.3284945,67.3636,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
WuHY133WqTH0rCtVh_UBcg,LU,47.0700242,8.3287717,67.4834,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
TGJQkbB2BBy9VgWnMYw4Fw,LU,47.0701156,8.3290451,64.7362,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
QyMNJUA93knNCsumb02eDA,LU,47.0702022,8.3293198,65.5316,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
Pf0sVEMPhX1pToroD_jXuQ,LU,47.0702954,8.3296126,64.4703,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
iTK9gJSWTLXe9UfF6A5gPw,LU,47.0703822,8.3298882,64.751,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
5HSlaVnJH8nO2rfPZI0QQw,LU,47.0704708,8.3301631,64.6163,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
WV4BjEPW3_pB0YE8b366Lw,LU,47.0705569,8.3304308,64.6428,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
XA2FihYI8vWCvbFzbsM8Iw,LU,47.070631,8.3306917,67.7396,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
h6SkEJYhkmlu4MFIBMZ7Qw,LU,47.0707086,8.3309604,66.314,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
vzdUzRD0pum7jds0ktAQ_w,LU,47.0707928,8.3312336,65.8494,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
_hSpTDhZLLHF0r_0yAaIkw,LU,47.0708822,8.33151,65.9402,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
r37-QueCVDkOkr6jwyKrAQ,LU,47.0709685,8.3317863,64.7359,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
-IN0U3MH9SambA0N-HnvLg,LU,47.0710593,8.3320599,60.1886,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
GhSC9N9ZEu35Q6lJUU0lQQ,LU,47.0711524,8.3323254,56.9566,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
V756u7L7nxFGDo96NkhLvg,LU,47.0712611,8.3325906,61.8271,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
X_jfvbqWvoMsnMw8u1Dfog,LU,47.0713745,8.3328491,56.2476,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
0fO_eu2Rse1s30c21FhnYQ,LU,47.0714932,8.3331003,53.1475,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
iQv7y55qa_DL-W2FaDwmHg,LU,47.0716158,8.3333305,50.164,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
d9PsPuM4e9kN10W_e8uOPg,LU,47.071737,8.3335378,47.4123,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
VwGR6ftxlo0YTK8jQ_E5CA,LU,47.0718533,8.3337391,51.5046,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
7qJsJvg6DpoWD_QB4-PrTQ,LU,47.0719707,8.3339192,47.6707,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
E3Qzrwg1Jg34oFKvE1RbSA,LU,47.0720883,8.3340924,43.6897,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
0qWyCpkTMTXoQA0wyqUHaw,LU,47.0722096,8.3342746,47.2477,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
vS0VsEpK--3FkJ_V-vAkxg,LU,47.0723277,8.3344584,47.0533,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
D61OqniveMVagGoEFvQ3iA,LU,47.0724375,8.3346352,48.2689,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
_bZwpVoIUWuCgWIlmcRvMw,LU,47.0725463,8.3348132,47.9005,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
KYdVr_wKxWrANKi0rfn3fQ,LU,47.0726486,8.3349788,49.7897,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
W_CSYVIeh25edtxybpomrw,LU,47.0727419,8.3351474,48.7805,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
D2TOvUFHALBKhLdXt1td_w,LU,47.0728391,8.3353412,59.0328,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
9wLtkyJ2DBTYzTay8OZfRg,LU,47.0729257,8.3355123,55.9542,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
oO_uqI99uTxXpVoHc-8gPg,LU,47.0730106,8.3356908,49.0979,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
0jqAW5uLQLNBR3X8iCJSlQ,LU,47.0731144,8.3358548,44.7306,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
RQu_b4rW39iNFzPercEONw,LU,47.0732274,8.3359974,40.1544,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
3hZD2T9vKkhOrYpCOXErYg,LU,47.0733375,8.3361367,39.6163,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
G-Iq6TTgi36ZoPudwVpkAQ,LU,47.073447,8.3362713,40.3214,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
ja_aw9jZCIQId7Rsb5B4XQ,LU,47.073555,8.3364221,46.4093,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
NB0QPjmwwqU3sLvsRKGQJw,LU,47.0736427,8.336581,56.8723,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
Qk1v3tViRgd9n8IzQW9PDQ,LU,47.0737109,8.3367442,60.5947,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
Xmv2jDKZuUDCJVrVVjNjcg,LU,47.0737676,8.336888,58.2356,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
9av-fc_KhbFKxIASaZTJzQ,LU,47.0738244,8.3370189,59.5732,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
3RAtFzFjrwEDFs3xoKpAoA,LU,47.0738618,8.3371005,48.0983,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
4xwfin0io3QEhrbLfSf5HA,LU,47.0738763,8.3371344,69.8429,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
spqz2IY85FnjWBXlFt2ehQ,LU,47.0739078,8.3371986,53.7155,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
xfhBnPQDcM0jS9uJJ9xXOQ,LU,47.0739264,8.3372295,47.1585,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
yxlQ4uzLeZNRsR3aGS7KYg,LU,47.0739432,8.3372585,53.7155,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
h_B4RSg3gm7kvzFENWF92Q,LU,47.0739523,8.33728,63.9211,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
eH_GiIksHLDmmoQGX_0dgQ,LU,47.0739673,8.3372973,34.257,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
R4y1wfyXvmb7KRJyOaHLsw,LU,47.0739804,8.3373107,45.6116,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
oiZ8pXqRT4jTkcblicA7Jw,LU,47.0740555,8.3373826,36.903,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
8znUIRJPXuZG49uwh8GCtQ,LU,47.0741248,8.3374469,31.2588,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
S2oARwd8BNj1EvQQSqAlFg,LU,47.0742029,8.3375142,29.5767,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
d1N3e8bdsErtSPVt_v5fKw,LU,47.0742855,8.3375877,32.1965,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
4R3Z6OkAgcMnHngUZIS9lw,LU,47.0743703,8.3376815,42.2415,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
mimu7cD1lPWnGWyjdjksew,LU,47.0744506,8.3377856,40.6335,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
WFEkHfK_lu-p3XEXowXmrQ,LU,47.0745385,8.3378829,34.7217,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
8jUob0h5EtazoSlvcprLpw,LU,47.0746374,8.3379748,29.4931,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
CneDdtmIG-Zi8jdxIg0b9w,LU,47.0747389,8.3380483,22.0169,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
H_YAFMAtW21s6M-i-HggNg,LU,47.0748375,8.3380847,10.7468,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
sjyry3D4K9N1xnPmdo3ddA,LU,47.0749402,8.3381054,5.89139,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
yIuX-U1Btn1HiSUY0shmvw,LU,47.0750505,8.3380985,353.62,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
WEd4AI4U0FyzUhzDJPwt8Q,LU,47.0751628,8.3380652,343.576,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
bWzshaEBSK7tg-45J26jdQ,LU,47.0752809,8.337999,335.877,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
wN6ewEfwrSyCHCM1cq6Uog,LU,47.0753996,8.3379172,333.046,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
WGc2XykhfUrYvXbAIHabFw,LU,47.0755301,8.3378212,334.231,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
onCaBF3No0dRxtmuNaoOqg,LU,47.0756616,8.3377284,334.436,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
NStEPG1Qovqo2Crlz8gimA,LU,47.0758007,8.3376324,337.044,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
6SyLn9TEmZsDzE2gdL0URg,LU,47.0759392,8.3375623,346.615,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
7i2oS7FwhX8POrKIVjPU1w,LU,47.0760871,8.3375294,355.395,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
ZxbmPLQM_2Xt3bO7J0GdIQ,LU,47.0762164,8.3375422,8.27213,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
Hjxkb6vrNHHC38U5HjJftA,LU,47.0763469,8.3375767,12.9639,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
ZeXGUEAMZvyX6Q4C4WjlCw,LU,47.0764597,8.3376181,15.3552,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
NoEzMyaF7qApjCbGs_73GQ,LU,47.0765641,8.3376574,16.519,stk4nshx5izjvi0sp6gxa5,2020-01-19T10:43:17.641Z,False
jqQ3SdOj60t72RezovU8kA,LU,47.06971,8.3275952,246.576,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
xnXzeDPAzlBhlxWcCQZwCQ,LU,47.0696182,8.3272941,245.332,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
2bSTSyWyjJq-d0138hR72A,LU,47.0695086,8.3269611,243.685,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
cpZnsYy8wZErQ2Lg_AA1NA,LU,47.0693943,8.3266507,239.915,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
9Xo4-qJikoluV0QK1fPaSw,LU,47.0692684,8.3263506,236.945,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
Hg_KR9TeQnj8p9bYvODjLw,LU,47.0691275,8.3260605,232.509,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
9cOFdutSTZJyRyQi5-Bj1Q,LU,47.0689688,8.3257712,229.253,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
ZD5_Gjo5Ge_DV12aqH1zDw,LU,47.0688024,8.3254933,228.054,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
fq0ITo6I1SYYkUeqQ9i2GA,LU,47.0686317,8.3252283,225.715,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
u5oqrgm2p_xuTJHbtl4Unw,LU,47.0684658,8.3249726,227.219,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
cYS55KSz7TU3eiQNbD0Dsw,LU,47.0683071,8.3247176,228.067,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
GjAD2-ngjpDZw3yb33xxSw,LU,47.0681516,8.3244572,228.367,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
RIotuhtOpQSQdO-EqyMJpQ,LU,47.0679946,8.3242046,227.385,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
wdsWL7cNBCmUc7htvCZpzg,LU,47.0678455,8.3239546,230.587,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
YnkTeEeF8PqJg9AIvDrq1A,LU,47.0677038,8.3237182,225.615,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
PZzKvDQKIP8UwovMtqYucg,LU,47.0675332,8.3234768,222.764,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
xkF6P_0BvDBmrlBZFTWG4g,LU,47.0673496,8.3232754,213.553,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
r_PQgMz0f9sOKveBq7Z5Cg,LU,47.0671549,8.323126,199.344,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
q9m9XzViYFakJ3naeV94LQ,LU,47.06693,8.3230546,186.288,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
MRsS6bGO6JHl8P8sZ8aInA,LU,47.0667099,8.3230563,176.047,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
7dy5R0N8fq-uTxZXCQ318w,LU,47.0665096,8.3230869,172.722,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
r1v3kZcxQgVffm_YurtgPQ,LU,47.066315,8.323123,172.876,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
alOYGBDIinPFqLrNYEEG2w,LU,47.0661488,8.3231467,178.699,p0nm4ibrqq6ea1zgky234j,2020-01-18T12:12:10.382Z,False
